"TOA5","CR80049009","CR800","49009","CR800.Std.32.05","CPU:cond practice run.CR8","36611","Practice_cond"
"TIMESTAMP","RECORD","BattV","PTemp_C","Cond","CondNOT","Temp_C"
"TS","RN","Volts","Deg C","mS/cm","mS/cm","Deg C"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-02-24 11:39:06",7864,12.49,7.618,0.162,0.08116946,0.077
"2023-02-24 11:39:08",7865,12.49,7.618,0.162,0.08116946,0.116
"2023-02-24 11:39:10",7866,12.49,7.641,0.162,0.08116946,0.087
"2023-02-24 11:39:12",7867,12.49,7.641,0.162,0.08116946,0.097
"2023-02-24 11:39:14",7868,12.49,7.641,0.162,0.08116946,0.077
"2023-02-24 11:39:16",7869,12.49,7.641,0.162,0.08117954,0.116
"2023-02-24 11:39:18",7870,12.49,7.663,0.162,0.08116946,0.097
"2023-02-24 11:39:20",7871,12.49,7.663,0.162,0.08117954,0.077
"2023-02-24 11:39:22",7872,12.49,7.663,0.162,0.08116946,0.106
"2023-02-24 11:39:24",7873,12.49,7.686,0.162,0.08117954,0.068
"2023-02-24 11:39:26",7874,12.49,7.686,0.162,0.08117954,0.116
"2023-02-24 11:39:28",7875,12.49,7.686,0.162,0.08116946,0.116
"2023-02-24 11:39:30",7876,12.49,7.686,0.162,0.08117954,0.087
"2023-02-24 11:39:32",7877,12.49,7.686,0.162,0.08116946,0.106
"2023-02-24 11:39:34",7878,12.49,7.686,0.162,0.08116946,0.068
"2023-02-24 11:39:36",7879,12.49,7.706,0.162,0.08117954,0.068
"2023-02-24 11:39:38",7880,12.49,7.706,0.162,0.08118961,0.077
"2023-02-24 11:39:40",7881,12.49,7.706,0.162,0.08118961,0.087
"2023-02-24 11:39:42",7882,12.49,7.706,0.162,0.08118961,0.097
"2023-02-24 11:39:44",7883,12.49,7.706,0.162,0.08118961,0.106
"2023-02-24 11:39:46",7884,12.49,7.706,0.162,0.08118961,0.106
"2023-02-24 11:39:48",7885,12.49,7.729,0.162,0.08118961,0.106
"2023-02-24 11:39:50",7886,12.49,7.729,0.162,0.08118961,0.058
"2023-02-24 11:39:52",7887,12.49,7.729,0.162,0.08118961,0.058
"2023-02-24 11:39:54",7888,12.49,7.729,0.162,0.08117954,0.068
"2023-02-24 11:39:56",7889,12.49,7.729,0.162,0.08117954,0.097
"2023-02-24 11:39:58",7890,12.49,7.729,0.162,0.08117954,0.087
"2023-02-24 11:40:00",7891,12.49,7.729,0.162,0.08118961,0.077
"2023-02-24 11:40:02",7892,12.49,7.729,0.162,0.08117954,0.068
"2023-02-24 11:40:04",7893,12.49,7.729,0.162,0.08118961,0.097
"2023-02-24 11:40:06",7894,12.49,7.729,0.162,0.08118961,0.068
"2023-02-24 11:40:08",7895,12.49,7.729,0.162,0.08118961,0.068
"2023-02-24 11:40:10",7896,12.49,7.729,0.162,0.08118961,0.116
"2023-02-24 11:40:12",7897,12.49,7.729,0.162,0.08118961,0.068
"2023-02-24 11:40:14",7898,12.49,7.729,0.162,0.08118961,0.087
"2023-02-24 11:40:16",7899,12.49,7.729,0.162,0.08118961,0.077
"2023-02-24 11:40:18",7900,12.49,7.729,0.162,0.08118961,0.058
"2023-02-24 11:40:20",7901,12.49,7.729,0.162,0.08118961,0.106
"2023-02-24 11:40:22",7902,12.49,7.729,0.162,0.08118961,0.077
"2023-02-24 11:40:24",7903,12.49,7.729,0.162,0.08118961,0.058
"2023-02-24 11:40:26",7904,12.49,7.729,0.162,0.08118961,0.087
"2023-02-24 11:40:28",7905,12.49,7.729,0.162,0.08118961,0.087
"2023-02-24 11:40:30",7906,12.49,7.706,0.162,0.08118961,0.087
"2023-02-24 11:40:32",7907,12.49,7.706,0.162,0.08119968,0.087
"2023-02-24 11:40:34",7908,12.49,7.706,0.162,0.08121991,0.068
"2023-02-24 11:40:36",7909,12.49,7.706,0.162,0.08118961,0.068
"2023-02-24 11:40:38",7910,12.49,7.706,0.162,0.08118961,0.106
"2023-02-24 11:40:40",7911,12.49,7.686,0.162,0.08118961,0.106
"2023-02-24 11:40:42",7912,12.49,7.686,0.162,0.08118961,0.077
"2023-02-24 11:40:44",7913,12.49,7.686,0.162,0.08119968,0.058
"2023-02-24 11:40:46",7914,12.49,7.686,0.162,0.08118961,0.077
"2023-02-24 11:40:48",7915,12.49,7.686,0.162,0.08118961,0.058
"2023-02-24 11:40:50",7916,12.49,7.663,0.162,0.08119968,0.097
"2023-02-24 11:40:52",7917,12.49,7.663,0.162,0.08120976,0.116
"2023-02-24 11:40:54",7918,12.49,7.663,0.162,0.08120976,0.068
"2023-02-24 11:40:56",7919,12.49,7.663,0.162,0.08118961,0.097
"2023-02-24 11:40:58",7920,12.49,7.641,0.162,0.08121991,0.087
"2023-02-24 11:41:00",7921,12.49,7.641,0.162,0.08121991,0.087
"2023-02-24 11:41:02",7922,12.49,7.641,0.162,0.08122998,0.077
"2023-02-24 11:41:04",7923,12.49,7.641,0.162,0.08122998,0.106
"2023-02-24 11:41:06",7924,12.49,7.618,0.162,0.08120976,0.087
"2023-02-24 11:41:08",7925,12.49,7.618,0.162,0.08121991,0.106
"2023-02-24 11:41:10",7926,12.49,7.618,0.162,0.08120976,0.068
"2023-02-24 11:41:12",7927,12.49,7.598,0.162,0.08121991,0.068
"2023-02-24 11:41:14",7928,12.49,7.598,0.162,0.08120976,0.097
"2023-02-24 11:41:16",7929,12.49,7.598,0.162,0.08122998,0.077
"2023-02-24 11:41:18",7930,12.49,7.575,0.162,0.08118961,0.097
"2023-02-24 11:41:20",7931,12.49,7.575,0.162,0.08118961,0.077
"2023-02-24 11:41:22",7932,12.49,7.552,0.162,0.08119968,0.087
"2023-02-24 11:41:24",7933,12.49,7.552,0.162,0.08119968,0.116
"2023-02-24 11:41:26",7934,12.49,7.552,0.162,0.08121991,0.116
"2023-02-24 11:41:28",7935,12.49,7.532,0.162,0.08121991,0.087
"2023-02-24 11:41:30",7936,12.49,7.532,0.162,0.08119968,0.058
"2023-02-24 11:41:32",7937,12.49,7.51,0.162,0.08119968,0.106
"2023-02-24 11:41:34",7938,12.49,7.51,0.162,0.08120976,0.087
"2023-02-24 11:41:36",7939,12.49,7.487,0.162,0.08118961,0.077
"2023-02-24 11:41:38",7940,12.49,7.487,0.162,0.08119968,0.116
"2023-02-24 11:41:40",7941,12.49,7.464,0.162,0.08120976,0.097
"2023-02-24 11:41:42",7942,12.49,7.464,0.162,0.08120976,0.077
"2023-02-24 11:41:44",7943,12.49,7.464,0.162,0.08119968,0.097
"2023-02-24 11:41:46",7944,12.49,7.444,0.162,0.08122998,0.116
"2023-02-24 11:41:48",7945,12.49,7.421,0.162,0.08122998,0.087
"2023-02-24 11:41:50",7946,12.49,7.421,0.162,0.08120976,0.068
"2023-02-24 11:41:52",7947,12.49,7.421,0.162,0.08122998,0.106
"2023-02-24 11:41:54",7948,12.49,7.399,0.162,0.08121991,0.087
"2023-02-24 11:41:56",7949,12.49,7.378,0.162,0.08122998,0.116
"2023-02-24 11:41:58",7950,12.49,7.378,0.162,0.08122998,0.068
"2023-02-24 11:42:00",7951,12.49,7.378,0.162,0.08120976,0.068
"2023-02-24 11:42:02",7952,12.49,7.356,0.162,0.08121991,0.068
"2023-02-24 11:42:04",7953,12.49,7.356,0.162,0.08121991,0.097
"2023-02-24 11:42:06",7954,12.49,7.311,0.162,0.08122998,0.106
"2023-02-24 11:42:08",7955,12.49,7.311,0.162,0.08122998,0.106
"2023-02-24 11:42:10",7956,12.49,7.29,0.162,0.08121991,0.116
"2023-02-24 11:42:12",7957,12.49,7.29,0.162,0.08120976,0.077
"2023-02-24 11:42:14",7958,12.49,7.268,0.162,0.08120976,0.087
"2023-02-24 11:42:16",7959,12.49,7.268,0.162,0.08122998,0.087
"2023-02-24 11:42:18",7960,12.49,7.268,0.162,0.08122998,0.058
"2023-02-24 11:42:20",7961,12.49,7.245,0.162,0.08122998,0.126
"2023-02-24 11:42:22",7962,12.49,7.245,0.162,0.08122998,0.097
"2023-02-24 11:42:24",7963,12.49,7.225,0.162,0.08124006,0.039
"2023-02-24 11:42:26",7964,12.49,7.225,0.162,0.08122998,0.048
"2023-02-24 11:42:28",7965,12.49,7.202,0.162,0.08122998,0.087
"2023-02-24 11:42:30",7966,12.49,7.202,0.162,0.08122998,0.068
"2023-02-24 11:42:32",7967,12.49,7.18,0.162,0.08124006,0.077
"2023-02-24 11:42:34",7968,12.49,7.18,0.162,0.08124006,0.058
