"TOA5","CR80049009","CR800","49009","CR800.Std.32.05","CPU:cond practice run.CR8","36611","Practice_cond"
"TIMESTAMP","RECORD","BattV","PTemp_C","Cond","CondNOT","Temp_C"
"TS","RN","Volts","Deg C","mS/cm","mS/cm","Deg C"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-03-03 11:04:44",10410,12.48,3.036,0.152,0.07718584,0.342
"2023-03-03 11:04:46",10411,12.48,3.057,0.152,0.07718584,0.313
"2023-03-03 11:04:48",10412,12.48,3.057,0.152,0.07719585,0.323
"2023-03-03 11:04:50",10413,12.48,3.057,0.152,0.07719585,0.352
"2023-03-03 11:04:52",10414,12.48,3.057,0.152,0.07719585,0.342
"2023-03-03 11:04:54",10415,12.48,3.057,0.152,0.07719585,0.332
"2023-03-03 11:04:56",10416,12.48,3.057,0.152,0.07719585,0.352
"2023-03-03 11:04:58",10417,12.48,3.057,0.152,0.07719585,0.323
"2023-03-03 11:05:00",10418,12.48,3.057,0.152,0.07719585,0.342
"2023-03-03 11:05:02",10419,12.48,3.079,0.152,0.07719585,0.361
"2023-03-03 11:05:04",10420,12.48,3.079,0.153,0.07719585,0.304
"2023-03-03 11:05:06",10421,12.48,3.079,0.152,0.07719585,0.361
"2023-03-03 11:05:08",10422,12.48,3.079,0.153,0.07720596,0.313
"2023-03-03 11:05:10",10423,12.49,3.099,0.152,0.07720596,0.342
"2023-03-03 11:05:12",10424,12.49,3.099,0.152,0.07720596,0.342
"2023-03-03 11:05:14",10425,12.49,3.099,0.152,0.07720596,0.342
"2023-03-03 11:05:16",10426,12.49,3.099,0.152,0.07720596,0.361
"2023-03-03 11:05:18",10427,12.49,3.099,0.152,0.07719585,0.313
"2023-03-03 11:05:20",10428,12.49,3.122,0.153,0.07719585,0.294
"2023-03-03 11:05:22",10429,12.49,3.122,0.152,0.07721597,0.332
"2023-03-03 11:05:24",10430,12.49,3.122,0.152,0.07721597,0.342
"2023-03-03 11:05:26",10431,12.49,3.142,0.152,0.07721597,0.342
"2023-03-03 11:05:28",10432,12.49,3.142,0.152,0.07721597,0.342
"2023-03-03 11:05:30",10433,12.49,3.142,0.152,0.07721597,0.323
"2023-03-03 11:17:20",10434,12.51,3.4,0.151,0.07535021,-0.082
"2023-03-03 11:17:22",10435,12.51,3.4,0.151,0.07535021,-0.102
"2023-03-03 11:17:24",10436,12.51,3.4,0.151,0.07534022,-0.053
"2023-03-03 11:17:26",10437,12.51,3.4,0.151,0.07533023,-0.044
"2023-03-03 11:17:28",10438,12.51,3.377,0.151,0.07533023,-0.053
"2023-03-03 11:17:30",10439,12.51,3.377,0.151,0.07533023,-0.034
"2023-03-03 11:17:32",10440,12.51,3.377,0.151,0.07535021,-0.044
"2023-03-03 11:17:34",10441,12.5,3.357,0.151,0.07533023,-0.005
"2023-03-03 11:17:36",10442,12.5,3.357,0.151,0.07534022,-0.005
"2023-03-03 11:17:38",10443,12.5,3.357,0.151,0.07535021,-0.015
"2023-03-03 11:17:40",10444,12.5,3.357,0.15,0.07536019,0.043
"2023-03-03 11:17:42",10445,12.5,3.357,0.151,0.07535021,0.004
"2023-03-03 11:17:44",10446,12.5,3.334,0.15,0.07535021,0.053
"2023-03-03 11:17:46",10447,12.5,3.334,0.15,0.07524019,0.033
"2023-03-03 11:17:48",10448,12.5,3.314,0.15,0.07532015,0.053
"2023-03-03 11:17:50",10449,12.5,3.314,0.15,0.07531018,0.053
"2023-03-03 11:17:52",10450,12.5,3.314,0.149,0.07501014,0.101
"2023-03-03 11:17:54",10451,12.5,3.314,0.144,0.07235566,0.053
"2023-03-03 11:17:56",10452,12.5,3.292,0.142,0.0714598,0.082
"2023-03-03 11:17:58",10453,12.5,3.271,0.142,0.07127081,0.082
"2023-03-03 11:18:00",10454,12.5,3.271,0.143,0.07178809,0.091
"2023-03-03 11:18:02",10455,12.5,3.249,0.143,0.07211664,0.139
"2023-03-03 11:18:04",10456,12.5,3.249,0.134,0.06734398,0.12
"2023-03-03 11:18:06",10457,12.5,3.249,0.14,0.07017776,0.12
"2023-03-03 11:18:08",10458,12.5,3.249,0.14,0.07039619,0.139
"2023-03-03 11:18:10",10459,12.5,3.228,0.141,0.07087313,0.101
"2023-03-03 11:18:12",10460,12.5,3.228,0.137,0.06886843,0.13
"2023-03-03 11:18:14",10461,12.5,3.228,0.133,0.06674109,0.139
"2023-03-03 11:18:16",10462,12.5,3.206,0.14,0.07042602,0.139
"2023-03-03 11:18:18",10463,12.5,3.206,0.14,0.0706247,0.159
"2023-03-03 11:18:20",10464,12.5,3.206,0.141,0.07086321,0.12
"2023-03-03 11:18:22",10465,12.5,3.206,0.139,0.0700983,0.159
"2023-03-03 11:18:24",10466,12.5,3.185,0.132,0.06623745,0.159
"2023-03-03 11:18:26",10467,12.5,3.165,0.136,0.06824435,0.159
"2023-03-03 11:18:28",10468,12.5,3.122,0.138,0.06973111,0.188
"2023-03-03 11:18:30",10469,12.5,3.099,0.138,0.06956247,0.159
"2023-03-03 11:18:32",10470,12.5,3.099,0.134,0.06753189,0.197
"2023-03-03 11:18:34",10471,12.5,3.099,0.136,0.0687099,0.178
"2023-03-03 11:18:36",10472,12.5,3.099,0.138,0.06946328,0.168
"2023-03-03 11:18:38",10473,12.5,3.079,0.138,0.06958228,0.178
"2023-03-03 11:18:40",10474,12.5,3.079,0.136,0.06879901,0.207
"2023-03-03 11:18:42",10475,12.5,3.079,0.135,0.06809586,0.178
"2023-03-03 11:18:44",10476,12.49,3.057,0.137,0.0689081,0.168
"2023-03-03 11:18:46",10477,12.49,3.014,0.136,0.06848203,0.197
"2023-03-03 11:18:48",10478,12.49,3.014,0.135,0.06822458,0.236
"2023-03-03 11:18:50",10479,12.49,3.014,0.134,0.06763081,0.207
"2023-03-03 11:18:52",10480,12.49,3.014,0.136,0.06855142,0.207
"2023-03-03 11:18:54",10481,12.49,3.014,0.137,0.06926538,0.207
"2023-03-03 11:18:56",10482,12.49,3.014,0.138,0.06938434,0.226
"2023-03-03 11:18:58",10483,12.49,2.993,0.138,0.06946372,0.207
"2023-03-03 11:19:00",10484,12.49,2.993,0.13,0.06562605,0.217
"2023-03-03 11:19:02",10485,12.49,2.971,0.132,0.06655383,0.246
"2023-03-03 11:19:04",10486,12.49,2.971,0.136,0.0686013,0.246
"2023-03-03 11:19:06",10487,12.49,2.971,0.138,0.06947362,0.226
"2023-03-03 11:19:08",10488,12.49,2.971,0.131,0.06614903,0.284
"2023-03-03 11:19:10",10489,12.49,2.971,0.135,0.06836357,0.275
"2023-03-03 11:19:12",10490,12.49,2.95,0.137,0.06927528,0.265
"2023-03-03 11:19:14",10491,12.49,2.95,0.131,0.06626745,0.246
"2023-03-03 11:19:16",10492,12.49,2.95,0.132,0.06652425,0.226
"2023-03-03 11:19:18",10493,12.49,2.95,0.136,0.06871034,0.236
"2023-03-03 11:19:20",10494,12.49,2.93,0.137,0.06915624,0.275
"2023-03-03 11:19:22",10495,12.49,2.93,0.137,0.06908689,0.236
"2023-03-03 11:19:24",10496,12.49,2.93,0.137,0.06928517,0.284
"2023-03-03 11:19:26",10497,12.49,2.907,0.137,0.06901753,0.236
"2023-03-03 11:19:28",10498,12.49,2.907,0.137,0.06944383,0.294
"2023-03-03 11:19:30",10499,12.49,2.887,0.134,0.06746303,0.255
"2023-03-03 11:19:32",10500,12.49,2.887,0.136,0.06864094,0.275
"2023-03-03 11:19:34",10501,12.49,2.865,0.137,0.06910668,0.284
"2023-03-03 11:19:36",10502,12.49,2.844,0.136,0.0688391,0.255
"2023-03-03 11:19:38",10503,12.49,2.844,0.137,0.06932486,0.246
"2023-03-03 11:19:40",10504,12.49,2.844,0.137,0.06905711,0.265
"2023-03-03 11:19:42",10505,12.49,2.844,0.138,0.06954302,0.265
"2023-03-03 11:19:44",10506,12.49,2.844,0.137,0.06946372,0.275
"2023-03-03 11:19:46",10507,12.49,2.844,0.137,0.06935456,0.294
"2023-03-03 11:19:48",10508,12.49,2.822,0.136,0.06904721,0.323
"2023-03-03 11:19:50",10509,12.49,2.822,0.131,0.06605032,0.303
"2023-03-03 11:19:52",10510,12.49,2.801,0.136,0.06869047,0.284
"2023-03-03 11:19:54",10511,12.49,2.801,0.13,0.06582334,0.284
"2023-03-03 11:19:56",10512,12.49,2.801,0.137,0.06919593,0.303
"2023-03-03 11:19:58",10513,12.49,2.801,0.137,0.06942403,0.294
"2023-03-03 11:20:00",10514,12.49,2.801,0.137,0.06905711,0.294
