"TOA5","CR80049009","CR800","49009","CR800.Std.32.05","CPU:cond practice run.CR8","36611","Practice_cond"
"TIMESTAMP","RECORD","BattV","PTemp_C","Cond","CondNOT","Temp_C"
"TS","RN","Volts","Deg C","mS/cm","mS/cm","Deg C"
"","","Smp","Smp","Smp","Smp","Smp"
"2023-03-03 10:52:52",10054,12.49,3.4,0.152,0.07678473,0.294
"2023-03-03 10:52:54",10055,12.49,3.4,0.152,0.07678473,0.332
"2023-03-03 10:52:56",10056,12.49,3.377,0.152,0.07679474,0.332
"2023-03-03 10:52:58",10057,12.49,3.377,0.152,0.07679474,0.294
"2023-03-03 10:53:00",10058,12.49,3.377,0.152,0.07678473,0.313
"2023-03-03 10:53:02",10059,12.49,3.377,0.152,0.07679474,0.294
"2023-03-03 10:53:04",10060,12.49,3.377,0.152,0.07679474,0.294
"2023-03-03 10:53:06",10061,12.49,3.377,0.152,0.07679474,0.313
"2023-03-03 10:53:08",10062,12.49,3.377,0.152,0.07679474,0.275
"2023-03-03 10:53:10",10063,12.49,3.377,0.152,0.07679474,0.275
"2023-03-03 10:53:12",10064,12.49,3.377,0.152,0.07679474,0.313
"2023-03-03 10:53:14",10065,12.48,3.377,0.152,0.07679474,0.265
"2023-03-03 10:53:16",10066,12.49,3.377,0.152,0.07679474,0.332
"2023-03-03 10:53:18",10067,12.49,3.357,0.152,0.07679474,0.323
"2023-03-03 10:53:20",10068,12.49,3.357,0.152,0.07679474,0.323
"2023-03-03 10:53:22",10069,12.49,3.357,0.152,0.07679474,0.294
"2023-03-03 10:53:24",10070,12.49,3.357,0.152,0.07679474,0.323
"2023-03-03 10:53:26",10071,12.49,3.357,0.152,0.07679474,0.304
"2023-03-03 10:53:28",10072,12.49,3.357,0.152,0.07680483,0.284
"2023-03-03 10:53:30",10073,12.49,3.357,0.152,0.07679474,0.294
"2023-03-03 10:53:32",10074,12.49,3.357,0.152,0.07679474,0.323
"2023-03-03 10:53:34",10075,12.49,3.357,0.152,0.07680483,0.313
"2023-03-03 10:53:36",10076,12.49,3.357,0.152,0.07680483,0.313
"2023-03-03 10:53:38",10077,12.49,3.357,0.152,0.07680483,0.294
"2023-03-03 10:53:40",10078,12.49,3.357,0.152,0.07680483,0.275
"2023-03-03 10:53:42",10079,12.49,3.357,0.152,0.07681485,0.294
"2023-03-03 10:53:44",10080,12.49,3.357,0.152,0.07680483,0.323
"2023-03-03 10:53:46",10081,12.49,3.357,0.152,0.07680483,0.284
"2023-03-03 10:53:48",10082,12.49,3.357,0.152,0.07681485,0.304
"2023-03-03 10:53:50",10083,12.49,3.357,0.152,0.07681485,0.304
"2023-03-03 10:53:52",10084,12.49,3.334,0.152,0.07681485,0.275
"2023-03-03 10:53:54",10085,12.49,3.334,0.152,0.07681485,0.275
"2023-03-03 10:53:56",10086,12.49,3.334,0.152,0.07682486,0.323
"2023-03-03 10:53:58",10087,12.49,3.334,0.152,0.07682486,0.323
"2023-03-03 10:54:00",10088,12.49,3.334,0.152,0.07682486,0.275
"2023-03-03 10:54:02",10089,12.49,3.334,0.152,0.07682486,0.284
"2023-03-03 10:54:04",10090,12.49,3.334,0.152,0.07682486,0.313
"2023-03-03 10:54:06",10091,12.49,3.334,0.152,0.07683486,0.284
"2023-03-03 10:54:08",10092,12.49,3.334,0.152,0.07682486,0.265
"2023-03-03 10:54:10",10093,12.49,3.334,0.152,0.07683486,0.304
"2023-03-03 10:54:12",10094,12.49,3.334,0.152,0.07683486,0.352
"2023-03-03 10:54:14",10095,12.49,3.314,0.152,0.07684486,0.284
"2023-03-03 10:54:16",10096,12.49,3.334,0.152,0.07684486,0.275
"2023-03-03 10:54:18",10097,12.49,3.334,0.152,0.07683486,0.304
"2023-03-03 10:54:20",10098,12.49,3.314,0.152,0.07684486,0.323
"2023-03-03 10:54:22",10099,12.49,3.314,0.152,0.07684486,0.284
"2023-03-03 10:54:24",10100,12.48,3.314,0.152,0.07684486,0.275
"2023-03-03 10:54:26",10101,12.49,3.314,0.152,0.07684486,0.294
"2023-03-03 10:54:28",10102,12.49,3.314,0.152,0.07684486,0.313
"2023-03-03 10:54:30",10103,12.49,3.314,0.152,0.07684486,0.284
"2023-03-03 10:54:32",10104,12.49,3.314,0.152,0.07684486,0.313
"2023-03-03 10:54:34",10105,12.49,3.314,0.152,0.07684486,0.304
"2023-03-03 10:54:36",10106,12.49,3.314,0.152,0.07683486,0.284
"2023-03-03 10:54:38",10107,12.49,3.314,0.152,0.07683486,0.323
"2023-03-03 10:54:40",10108,12.49,3.314,0.152,0.07684486,0.313
"2023-03-03 10:54:42",10109,12.48,3.314,0.152,0.07684486,0.275
"2023-03-03 10:54:44",10110,12.49,3.314,0.152,0.07684486,0.294
"2023-03-03 10:54:46",10111,12.48,3.314,0.152,0.07685496,0.275
"2023-03-03 10:54:48",10112,12.49,3.292,0.152,0.07685496,0.332
"2023-03-03 10:54:50",10113,12.49,3.292,0.152,0.07685496,0.284
"2023-03-03 10:54:52",10114,12.49,3.292,0.152,0.07684486,0.304
"2023-03-03 10:54:54",10115,12.49,3.292,0.152,0.07685496,0.342
"2023-03-03 10:54:56",10116,12.49,3.292,0.152,0.07684486,0.304
"2023-03-03 10:54:58",10117,12.48,3.292,0.152,0.07685496,0.284
"2023-03-03 10:55:00",10118,12.49,3.292,0.152,0.07685496,0.275
"2023-03-03 10:55:02",10119,12.48,3.292,0.152,0.07685496,0.275
"2023-03-03 10:55:04",10120,12.49,3.292,0.152,0.07685496,0.342
"2023-03-03 10:55:06",10121,12.49,3.292,0.152,0.07685496,0.294
"2023-03-03 10:55:08",10122,12.48,3.292,0.152,0.07685496,0.275
"2023-03-03 10:55:10",10123,12.49,3.292,0.152,0.07685496,0.304
"2023-03-03 10:55:12",10124,12.49,3.292,0.152,0.07686497,0.323
"2023-03-03 10:55:14",10125,12.48,3.292,0.152,0.07687498,0.304
"2023-03-03 10:55:16",10126,12.48,3.292,0.152,0.07687498,0.332
"2023-03-03 10:55:18",10127,12.49,3.292,0.152,0.07687498,0.323
"2023-03-03 10:55:20",10128,12.48,3.271,0.152,0.07687498,0.332
"2023-03-03 10:55:22",10129,12.49,3.271,0.152,0.07687498,0.313
"2023-03-03 10:55:24",10130,12.49,3.271,0.152,0.07687498,0.332
"2023-03-03 10:55:26",10131,12.48,3.271,0.152,0.07687498,0.313
"2023-03-03 10:55:28",10132,12.49,3.271,0.152,0.07687498,0.304
"2023-03-03 10:55:30",10133,12.48,3.271,0.152,0.07687498,0.304
"2023-03-03 10:55:32",10134,12.49,3.271,0.152,0.07688499,0.313
"2023-03-03 10:55:34",10135,12.48,3.271,0.152,0.07688499,0.313
"2023-03-03 10:55:36",10136,12.49,3.271,0.152,0.076895,0.304
"2023-03-03 10:55:38",10137,12.49,3.271,0.152,0.07688499,0.313
"2023-03-03 10:55:40",10138,12.49,3.271,0.152,0.0769051,0.304
"2023-03-03 10:55:42",10139,12.48,3.271,0.152,0.076895,0.304
"2023-03-03 10:55:44",10140,12.48,3.271,0.152,0.076895,0.275
"2023-03-03 10:55:46",10141,12.48,3.271,0.152,0.076895,0.332
"2023-03-03 10:55:48",10142,12.49,3.271,0.152,0.076895,0.332
"2023-03-03 10:55:50",10143,12.48,3.271,0.152,0.076895,0.284
"2023-03-03 10:55:52",10144,12.48,3.271,0.152,0.076895,0.313
"2023-03-03 10:55:54",10145,12.48,3.271,0.152,0.076895,0.304
"2023-03-03 10:55:56",10146,12.48,3.271,0.152,0.076895,0.284
"2023-03-03 10:55:58",10147,12.48,3.271,0.152,0.0769051,0.313
"2023-03-03 10:56:00",10148,12.48,3.271,0.152,0.076895,0.294
"2023-03-03 10:56:02",10149,12.48,3.271,0.152,0.076895,0.313
"2023-03-03 10:56:04",10150,12.48,3.271,0.152,0.076895,0.332
"2023-03-03 10:56:06",10151,12.48,3.271,0.152,0.076895,0.313
"2023-03-03 10:56:08",10152,12.48,3.271,0.152,0.0769051,0.332
"2023-03-03 10:56:10",10153,12.48,3.249,0.152,0.0769051,0.323
"2023-03-03 10:56:12",10154,12.48,3.249,0.152,0.076895,0.323
"2023-03-03 10:56:14",10155,12.48,3.249,0.152,0.076895,0.304
"2023-03-03 10:56:16",10156,12.48,3.249,0.152,0.07692511,0.313
"2023-03-03 10:56:18",10157,12.48,3.249,0.152,0.07701538,0.332
"2023-03-03 10:56:20",10158,12.48,3.249,0.153,0.07753699,0.304
